indice,Date,Price
0,2006-11-07,555.0
1,2006-12-07,555.0
2,2006-07-13,555.0
3,2006-07-14,555.0
4,2006-07-17,555.0
5,2006-07-18,555.0
6,2006-07-19,555.0
7,2006-07-20,555.0
8,2006-07-21,525.0
9,2006-07-24,525.0
10,2006-07-25,525.0
11,2006-07-26,525.0
12,2006-07-27,525.0
13,2006-07-28,525.0
14,2006-07-31,525.0
15,2006-01-08,525.0
16,2006-02-08,525.0
17,2006-03-08,525.0
18,2006-04-08,525.0
19,2006-07-08,525.0
20,2006-08-08,525.0
21,2006-09-08,525.0
22,2006-10-08,525.0
23,2006-11-08,495.0
24,2006-08-14,495.0
25,2006-08-15,495.0
26,2006-08-16,495.0
27,2006-08-17,495.0
28,2006-08-18,490.0
29,2006-08-21,490.0
30,2006-08-22,490.0
31,2006-08-23,490.0
32,2006-08-24,490.0
33,2006-08-25,470.0
34,2006-08-28,470.0
35,2006-08-29,470.0
36,2006-08-30,470.0
37,2006-08-31,470.0
38,2006-01-09,485.0
39,2006-04-09,485.0
40,2006-05-09,485.0
41,2006-06-09,485.0
42,2006-07-09,485.0
43,2006-08-09,485.0
44,2006-11-09,485.0
45,2006-12-09,485.0
46,2006-09-13,485.0
47,2006-09-14,485.0
48,2006-09-15,485.0
49,2006-09-18,485.0
50,2006-09-19,485.0
51,2006-09-20,485.0
52,2006-09-21,485.0
53,2006-09-22,452.5
54,2006-09-25,452.5
55,2006-09-26,452.5
56,2006-09-27,452.5
57,2006-09-28,452.5
58,2006-09-29,452.5
59,2006-02-10,452.5
60,2006-03-10,452.5
61,2006-04-10,452.5
62,2006-05-10,452.5
63,2006-06-10,452.5
64,2006-09-10,452.5
65,2006-10-10,452.5
66,2006-11-10,452.5
67,2006-12-10,452.5
68,2006-10-13,485.0
69,2006-10-16,485.0
70,2006-10-17,485.0
71,2006-10-18,485.0
72,2006-10-19,485.0
73,2006-10-20,485.0
74,2006-10-23,485.0
75,2006-10-24,485.0
76,2006-10-25,485.0
77,2006-10-26,485.0
78,2006-10-27,485.0
79,2006-10-30,485.0
80,2006-10-31,485.0
81,2006-01-11,485.0
82,2006-02-11,485.0
83,2006-03-11,470.0
84,2006-06-11,470.0
85,2006-07-11,470.0
86,2006-08-11,470.0
87,2006-09-11,470.0
88,2006-10-11,470.0
89,2006-11-13,470.0
90,2006-11-14,470.0
91,2006-11-15,470.0
92,2006-11-16,470.0
93,2006-11-17,470.0
94,2006-11-20,470.0
95,2006-11-21,470.0
96,2006-11-22,470.0
97,2006-11-23,470.0
98,2006-11-24,470.0
99,2006-11-27,470.0
100,2006-11-28,470.0
101,2006-11-29,470.0
102,2006-11-30,470.0
103,2006-01-12,470.0
104,2006-04-12,470.0
105,2006-05-12,470.0
106,2006-06-12,470.0
107,2006-07-12,470.0
108,2006-08-12,470.0
109,2006-11-12,470.0
110,2006-12-12,470.0
111,2006-12-13,470.0
112,2006-12-14,470.0
113,2006-12-15,470.0
114,2006-12-18,470.0
115,2006-12-19,470.0
116,2006-12-20,470.0
117,2006-12-21,470.0
118,2006-12-22,470.0
119,2006-12-25,470.0
120,2006-12-26,470.0
121,2006-12-27,470.0
122,2006-12-28,470.0
123,2006-12-29,470.0
124,2007-01-01,470.0
125,2007-02-01,470.0
126,2007-03-01,470.0
127,2007-04-01,470.0
128,2007-05-01,470.0
129,2007-08-01,470.0
130,2007-09-01,470.0
131,2007-10-01,470.0
132,2007-11-01,470.0
133,2007-12-01,470.0
134,2007-01-15,470.0
135,2007-01-16,470.0
136,2007-01-17,470.0
137,2007-01-18,470.0
138,2007-01-19,470.0
139,2007-01-22,470.0
140,2007-01-23,470.0
141,2007-01-24,470.0
142,2007-01-25,470.0
143,2007-01-26,470.0
144,2007-01-29,470.0
145,2007-01-30,470.0
146,2007-01-31,470.0
147,2007-01-02,470.0
148,2007-02-02,470.0
149,2007-05-02,470.0
150,2007-06-02,470.0
151,2007-07-02,470.0
152,2007-08-02,470.0
153,2007-09-02,485.0
154,2007-12-02,485.0
155,2007-02-13,485.0
156,2007-02-14,485.0
157,2007-02-15,485.0
158,2007-02-16,485.0
159,2007-02-19,485.0
160,2007-02-20,485.0
161,2007-02-21,485.0
162,2007-02-22,485.0
163,2007-02-23,485.0
164,2007-02-26,485.0
165,2007-02-27,485.0
166,2007-02-28,485.0
167,2007-01-03,485.0
168,2007-02-03,560.0
169,2007-05-03,560.0
170,2007-06-03,560.0
171,2007-07-03,560.0
172,2007-08-03,560.0
173,2007-09-03,560.0
174,2007-12-03,560.0
175,2007-03-13,560.0
176,2007-03-14,560.0
177,2007-03-15,560.0
178,2007-03-16,560.0
179,2007-03-19,560.0
180,2007-03-20,560.0
181,2007-03-21,560.0
182,2007-03-22,560.0
183,2007-03-23,560.0
184,2007-03-26,560.0
185,2007-03-27,560.0
186,2007-03-28,560.0
187,2007-03-29,560.0
188,2007-03-30,560.0
189,2007-02-04,560.0
190,2007-03-04,560.0
191,2007-04-04,560.0
192,2007-05-04,560.0
193,2007-06-04,560.0
194,2007-09-04,560.0
195,2007-10-04,560.0
196,2007-11-04,560.0
197,2007-12-04,560.0
198,2007-04-13,560.0
199,2007-04-16,560.0
200,2007-04-17,560.0
201,2007-04-18,560.0
202,2007-04-19,560.0
203,2007-04-20,565.0
204,2007-04-23,565.0
205,2007-04-24,565.0
206,2007-04-25,565.0
207,2007-04-26,565.0
208,2007-04-27,560.0
209,2007-04-30,560.0
210,2007-01-05,560.0
211,2007-02-05,560.0
212,2007-03-05,560.0
213,2007-04-05,560.0
214,2007-07-05,560.0
215,2007-08-05,560.0
216,2007-09-05,560.0
217,2007-10-05,560.0
218,2007-11-05,592.5
219,2007-05-14,592.5
220,2007-05-15,592.5
221,2007-05-16,592.5
222,2007-05-17,592.5
223,2007-05-18,605.0
224,2007-05-21,605.0
225,2007-05-22,605.0
226,2007-05-23,605.0
227,2007-05-24,605.0
228,2007-05-25,605.0
229,2007-05-28,605.0
230,2007-05-29,605.0
231,2007-05-30,605.0
232,2007-05-31,605.0
233,2007-01-06,605.0
234,2007-04-06,605.0
235,2007-05-06,605.0
236,2007-06-06,605.0
237,2007-07-06,605.0
238,2007-08-06,605.0
239,2007-11-06,605.0
240,2007-12-06,605.0
241,2007-06-13,605.0
242,2007-06-14,605.0
243,2007-06-15,560.0
244,2007-06-18,560.0
245,2007-06-19,560.0
246,2007-06-20,560.0
247,2007-06-21,560.0
248,2007-06-22,560.0
249,2007-06-25,560.0
250,2007-06-26,560.0
251,2007-06-27,560.0
252,2007-06-28,560.0
253,2007-06-29,530.0
254,2007-02-07,530.0
255,2007-03-07,530.0
256,2007-04-07,530.0
257,2007-05-07,530.0
258,2007-06-07,530.0
259,2007-09-07,530.0
260,2007-10-07,530.0
261,2007-11-07,530.0
262,2007-12-07,530.0
263,2007-07-13,525.0
264,2007-07-16,525.0
265,2007-07-17,525.0
266,2007-07-18,525.0
267,2007-07-19,525.0
268,2007-07-20,525.0
269,2007-07-23,525.0
270,2007-07-24,525.0
271,2007-07-25,525.0
272,2007-07-26,525.0
273,2007-07-27,525.0
274,2007-07-30,525.0
275,2007-07-31,525.0
276,2007-01-08,525.0
277,2007-02-08,525.0
278,2007-03-08,515.0
279,2007-06-08,515.0
280,2007-07-08,515.0
281,2007-08-08,515.0
282,2007-09-08,515.0
283,2007-10-08,515.0
284,2007-08-13,515.0
285,2007-08-14,515.0
286,2007-08-15,515.0
287,2007-08-16,515.0
288,2007-08-17,545.0
289,2007-08-20,545.0
290,2007-08-21,545.0
291,2007-08-22,545.0
292,2007-08-23,545.0
293,2007-08-24,550.0
294,2007-08-27,550.0
295,2007-08-28,550.0
296,2007-08-29,550.0
297,2007-08-30,550.0
298,2007-08-31,552.5
299,2007-03-09,552.5
300,2007-04-09,552.5
301,2007-05-09,552.5
302,2007-06-09,552.5
303,2007-07-09,556.0
304,2007-10-09,556.0
305,2007-11-09,556.0
306,2007-12-09,556.0
307,2007-09-13,556.0
308,2007-09-14,556.0
309,2007-09-17,556.0
310,2007-09-18,556.0
311,2007-09-19,556.0
312,2007-09-20,556.0
313,2007-09-21,556.0
314,2007-09-24,556.0
315,2007-09-25,556.0
316,2007-09-26,556.0
317,2007-09-27,556.0
318,2007-09-28,556.0
319,2007-01-10,556.0
320,2007-02-10,556.0
321,2007-03-10,556.0
322,2007-04-10,556.0
323,2007-05-10,556.0
324,2007-08-10,556.0
325,2007-09-10,556.0
326,2007-10-10,556.0
327,2007-11-10,556.0
328,2007-12-10,555.0
329,2007-10-15,555.0
330,2007-10-16,555.0
331,2007-10-17,555.0
332,2007-10-18,555.0
333,2007-10-19,575.0
334,2007-10-22,575.0
335,2007-10-23,575.0
336,2007-10-24,575.0
337,2007-10-25,575.0
338,2007-10-26,575.0
339,2007-10-29,575.0
340,2007-10-30,575.0
341,2007-10-31,575.0
342,2007-01-11,575.0
343,2007-02-11,575.0
344,2007-05-11,575.0
345,2007-06-11,575.0
346,2007-07-11,575.0
347,2007-08-11,575.0
348,2007-09-11,575.0
349,2007-12-11,575.0
350,2007-11-13,575.0
351,2007-11-14,575.0
352,2007-11-15,575.0
353,2007-11-16,575.0
354,2007-11-19,575.0
355,2007-11-20,575.0
356,2007-11-21,575.0
357,2007-11-22,575.0
358,2007-11-23,585.0
359,2007-11-26,585.0
360,2007-11-27,585.0
361,2007-11-28,585.0
362,2007-11-29,585.0
363,2007-11-30,605.0
364,2007-03-12,605.0
365,2007-04-12,605.0
366,2007-05-12,605.0
367,2007-06-12,605.0
368,2007-07-12,605.0
369,2007-10-12,605.0
370,2007-11-12,605.0
371,2007-12-12,605.0
372,2007-12-13,605.0
373,2007-12-14,650.0
374,2007-12-17,650.0
375,2007-12-18,650.0
376,2007-12-19,650.0
377,2007-12-20,650.0
378,2007-12-21,650.0
379,2007-12-24,650.0
380,2007-12-25,650.0
381,2007-12-26,650.0
382,2007-12-27,650.0
383,2007-12-28,650.0
384,2007-12-31,650.0
385,2008-01-01,650.0
386,2008-02-01,650.0
387,2008-03-01,650.0
388,2008-04-01,675.0
389,2008-07-01,675.0
390,2008-08-01,675.0
391,2008-09-01,675.0
392,2008-10-01,675.0
393,2008-11-01,675.0
394,2008-01-14,675.0
395,2008-01-15,675.0
396,2008-01-16,675.0
397,2008-01-17,675.0
398,2008-01-18,692.5
399,2008-01-21,692.5
400,2008-01-22,692.5
401,2008-01-23,692.5
402,2008-01-24,692.5
403,2008-01-25,692.5
404,2008-01-28,692.5
405,2008-01-29,692.5
406,2008-01-30,692.5
407,2008-01-31,692.5
408,2008-01-02,692.5
409,2008-04-02,692.5
410,2008-05-02,692.5
411,2008-06-02,692.5
412,2008-07-02,692.5
413,2008-08-02,692.5
414,2008-11-02,692.5
415,2008-12-02,692.5
416,2008-02-13,692.5
417,2008-02-14,692.5
418,2008-02-15,692.5
419,2008-02-18,692.5
420,2008-02-19,692.5
421,2008-02-20,692.5
422,2008-02-21,692.5
423,2008-02-22,692.5
424,2008-02-25,692.5
425,2008-02-26,692.5
426,2008-02-27,692.5
427,2008-02-28,692.5
428,2008-02-29,805.0
429,2008-03-03,805.0
430,2008-04-03,805.0
431,2008-05-03,805.0
432,2008-06-03,805.0
433,2008-07-03,837.5
434,2008-10-03,837.5
435,2008-11-03,837.5
436,2008-12-03,837.5
437,2008-03-13,837.5
438,2008-03-14,837.5
439,2008-03-17,837.5
440,2008-03-18,837.5
441,2008-03-19,837.5
442,2008-03-20,837.5
443,2008-03-21,837.5
444,2008-03-24,837.5
445,2008-03-25,837.5
446,2008-03-26,837.5
447,2008-03-27,837.5
448,2008-03-28,837.5
449,2008-03-31,837.5
450,2008-01-04,837.5
451,2008-02-04,837.5
452,2008-03-04,837.5
453,2008-04-04,837.5
454,2008-07-04,837.5
455,2008-08-04,837.5
456,2008-09-04,837.5
457,2008-10-04,837.5
458,2008-11-04,910.0
459,2008-04-14,910.0
460,2008-04-15,910.0
461,2008-04-16,910.0
462,2008-04-17,910.0
463,2008-04-18,910.0
464,2008-04-21,910.0
465,2008-04-22,910.0
466,2008-04-23,910.0
467,2008-04-24,910.0
468,2008-04-25,910.0
469,2008-04-28,910.0
470,2008-04-29,910.0
471,2008-04-30,910.0
472,2008-01-05,910.0
473,2008-02-05,910.0
474,2008-05-05,910.0
475,2008-06-05,910.0
476,2008-07-05,910.0
477,2008-08-05,910.0
478,2008-09-05,910.0
479,2008-12-05,910.0
480,2008-05-13,910.0
481,2008-05-14,910.0
482,2008-05-15,910.0
483,2008-05-16,1025.0
484,2008-05-19,1025.0
485,2008-05-20,1025.0
486,2008-05-21,1025.0
487,2008-05-22,1025.0
488,2008-05-23,1025.0
489,2008-05-26,1025.0
490,2008-05-27,1025.0
491,2008-05-28,1025.0
492,2008-05-29,1025.0
493,2008-05-30,1025.0
494,2008-02-06,1025.0
495,2008-03-06,1025.0
496,2008-04-06,1025.0
497,2008-05-06,1025.0
498,2008-06-06,975.0
499,2008-09-06,975.0
500,2008-10-06,975.0
501,2008-11-06,975.0
502,2008-12-06,975.0
503,2008-06-13,975.0
504,2008-06-16,975.0
505,2008-06-17,975.0
506,2008-06-18,975.0
507,2008-06-19,975.0
508,2008-06-20,1030.0
509,2008-06-23,1030.0
510,2008-06-24,1030.0
511,2008-06-25,1030.0
512,2008-06-26,1030.0
513,2008-06-27,1030.0
514,2008-06-30,1030.0
515,2008-01-07,1030.0
516,2008-02-07,1030.0
517,2008-03-07,1030.0
518,2008-04-07,1030.0
519,2008-07-07,1030.0
520,2008-08-07,1030.0
521,2008-09-07,1030.0
522,2008-10-07,1030.0
523,2008-11-07,1030.0
524,2008-07-14,1030.0
525,2008-07-15,1030.0
526,2008-07-16,1030.0
527,2008-07-17,1030.0
528,2008-07-18,1030.0
529,2008-07-21,1030.0
530,2008-07-22,1030.0
531,2008-07-23,1030.0
532,2008-07-24,1030.0
533,2008-07-25,1025.0
534,2008-07-28,1025.0
535,2008-07-29,1025.0
536,2008-07-30,1025.0
537,2008-07-31,1025.0
538,2008-01-08,1020.0
539,2008-04-08,1020.0
540,2008-05-08,1020.0
541,2008-06-08,1020.0
542,2008-07-08,1020.0
543,2008-08-08,1010.0
544,2008-11-08,1010.0
545,2008-12-08,1010.0
546,2008-08-13,1010.0
547,2008-08-14,1010.0
548,2008-08-15,975.0
549,2008-08-18,975.0
550,2008-08-19,975.0
551,2008-08-20,975.0
552,2008-08-21,975.0
553,2008-08-22,925.0
554,2008-08-25,925.0
555,2008-08-26,925.0
556,2008-08-27,925.0
557,2008-08-28,925.0
558,2008-08-29,925.0
559,2008-01-09,925.0
560,2008-02-09,925.0
561,2008-03-09,925.0
562,2008-04-09,925.0
563,2008-05-09,875.0
564,2008-08-09,875.0
565,2008-09-09,875.0
566,2008-10-09,875.0
567,2008-11-09,875.0
568,2008-12-09,825.0
569,2008-09-15,825.0
570,2008-09-16,825.0
571,2008-09-17,825.0
572,2008-09-18,825.0
573,2008-09-19,825.0
574,2008-09-22,825.0
575,2008-09-23,825.0
576,2008-09-24,825.0
577,2008-09-25,825.0
578,2008-09-26,825.0
579,2008-09-29,825.0
580,2008-09-30,825.0
581,2008-01-10,825.0
582,2008-02-10,825.0
583,2008-03-10,825.0
584,2008-06-10,825.0
585,2008-07-10,825.0
586,2008-08-10,825.0
587,2008-09-10,825.0
588,2008-10-10,725.0
589,2008-10-13,725.0
590,2008-10-14,725.0
591,2008-10-15,725.0
592,2008-10-16,725.0
593,2008-10-17,605.0
594,2008-10-20,605.0
595,2008-10-21,605.0
596,2008-10-22,605.0
597,2008-10-23,605.0
598,2008-10-24,605.0
599,2008-10-27,605.0
600,2008-10-28,605.0
601,2008-10-29,605.0
602,2008-10-30,605.0
603,2008-10-31,595.0
604,2008-03-11,595.0
605,2008-04-11,595.0
606,2008-05-11,595.0
607,2008-06-11,595.0
608,2008-07-11,575.0
609,2008-10-11,575.0
610,2008-11-11,575.0
611,2008-12-11,575.0
612,2008-11-13,575.0
613,2008-11-14,525.0
614,2008-11-17,525.0
615,2008-11-18,525.0
616,2008-11-19,525.0
617,2008-11-20,525.0
618,2008-11-21,465.0
619,2008-11-24,465.0
620,2008-11-25,465.0
621,2008-11-26,465.0
622,2008-11-27,465.0
623,2008-11-28,515.0
624,2008-01-12,515.0
625,2008-02-12,515.0
626,2008-03-12,515.0
627,2008-04-12,515.0
628,2008-05-12,490.0
629,2008-08-12,490.0
630,2008-09-12,490.0
631,2008-10-12,490.0
632,2008-11-12,490.0
633,2008-12-12,510.0
634,2008-12-15,510.0
635,2008-12-16,510.0
636,2008-12-17,510.0
637,2008-12-18,510.0
638,2008-12-19,525.0
639,2008-12-22,525.0
640,2008-12-23,525.0
641,2008-12-24,525.0
642,2008-12-25,525.0
643,2008-12-26,525.0
644,2008-12-27,525.0
645,2008-12-29,525.0
646,2008-12-30,525.0
647,2008-12-31,525.0
648,2009-01-01,525.0
649,2009-02-01,525.0
650,2009-05-01,525.0
651,2009-06-01,525.0
652,2009-07-01,525.0
653,2009-08-01,525.0
654,2009-09-01,580.0
655,2009-12-01,580.0
656,2009-01-13,580.0
657,2009-01-14,580.0
658,2009-01-15,580.0
659,2009-01-16,580.0
660,2009-01-19,580.0
661,2009-01-20,580.0
662,2009-01-21,580.0
663,2009-01-22,580.0
664,2009-01-23,580.0
665,2009-01-26,580.0
666,2009-01-27,580.0
667,2009-01-28,580.0
668,2009-01-29,580.0
669,2009-01-30,580.0
670,2009-02-02,580.0
671,2009-03-02,580.0
672,2009-04-02,580.0
673,2009-05-02,580.0
674,2009-06-02,585.0
675,2009-09-02,585.0
676,2009-10-02,585.0
677,2009-11-02,585.0
678,2009-12-02,585.0
679,2009-02-13,575.0
680,2009-02-16,575.0
681,2009-02-17,575.0
682,2009-02-18,575.0
683,2009-02-19,575.0
684,2009-02-20,505.0
685,2009-02-23,505.0
686,2009-02-24,505.0
687,2009-02-25,505.0
688,2009-02-26,505.0
689,2009-02-27,505.0
690,2009-02-03,505.0
691,2009-03-03,505.0
692,2009-04-03,505.0
693,2009-05-03,505.0
694,2009-06-03,495.0
695,2009-09-03,495.0
696,2009-10-03,495.0
697,2009-11-03,495.0
698,2009-12-03,495.0
699,2009-03-13,505.0
700,2009-03-16,505.0
701,2009-03-17,505.0
702,2009-03-18,505.0
703,2009-03-19,505.0
704,2009-03-20,505.0
705,2009-03-23,505.0
706,2009-03-24,505.0
707,2009-03-25,505.0
708,2009-03-26,505.0
709,2009-03-27,490.0
710,2009-03-30,490.0
711,2009-03-31,490.0
712,2009-01-04,490.0
713,2009-02-04,490.0
714,2009-03-04,490.0
715,2009-06-04,490.0
716,2009-07-04,490.0
717,2009-08-04,490.0
718,2009-09-04,490.0
719,2009-10-04,490.0
720,2009-04-13,490.0
721,2009-04-14,490.0
722,2009-04-15,490.0
723,2009-04-16,490.0
724,2009-04-17,445.0
725,2009-04-20,445.0
726,2009-04-21,445.0
727,2009-04-22,445.0
728,2009-04-23,445.0
729,2009-04-24,445.0
730,2009-04-27,445.0
731,2009-04-28,445.0
732,2009-04-29,445.0
733,2009-04-30,445.0
734,2009-01-05,445.0
735,2009-04-05,445.0
736,2009-05-05,445.0
737,2009-06-05,445.0
738,2009-07-05,445.0
739,2009-08-05,455.0
740,2009-11-05,455.0
741,2009-12-05,455.0
742,2009-05-13,455.0
743,2009-05-14,455.0
744,2009-05-15,515.0
745,2009-05-18,515.0
746,2009-05-19,515.0
747,2009-05-20,515.0
748,2009-05-21,515.0
749,2009-05-22,500.0
750,2009-05-25,500.0
751,2009-05-26,500.0
752,2009-05-27,500.0
753,2009-05-28,500.0
754,2009-05-29,500.0
755,2009-01-06,500.0
756,2009-02-06,500.0
757,2009-03-06,500.0
758,2009-04-06,500.0
759,2009-05-06,500.0
760,2009-08-06,500.0
761,2009-09-06,500.0
762,2009-10-06,500.0
763,2009-11-06,500.0
764,2009-12-06,475.0
765,2009-06-15,475.0
766,2009-06-16,475.0
767,2009-06-17,475.0
768,2009-06-18,475.0
769,2009-06-19,475.0
770,2009-06-22,475.0
771,2009-06-23,475.0
772,2009-06-24,475.0
773,2009-06-25,475.0
774,2009-06-26,510.0
775,2009-06-29,510.0
776,2009-06-30,510.0
777,2009-01-07,510.0
778,2009-02-07,510.0
779,2009-03-07,510.0
780,2009-06-07,510.0
781,2009-07-07,510.0
782,2009-08-07,510.0
783,2009-09-07,510.0
784,2009-10-07,515.0
785,2009-07-13,515.0
786,2009-07-14,515.0
787,2009-07-15,515.0
788,2009-07-16,515.0
789,2009-07-17,520.0
790,2009-07-20,520.0
791,2009-07-21,520.0
792,2009-07-22,520.0
793,2009-07-23,520.0
794,2009-07-24,565.0
795,2009-07-27,565.0
796,2009-07-28,565.0
797,2009-07-29,565.0
798,2009-07-30,565.0
799,2009-07-31,565.0
800,2009-03-08,565.0
801,2009-04-08,565.0
802,2009-05-08,565.0
803,2009-06-08,565.0
804,2009-07-08,600.0
805,2009-10-08,600.0
806,2009-11-08,600.0
807,2009-12-08,600.0
808,2009-08-13,600.0
809,2009-08-14,607.5
810,2009-08-17,607.5
811,2009-08-18,607.5
812,2009-08-19,607.5
813,2009-08-20,607.5
814,2009-08-21,542.5
815,2009-08-24,542.5
816,2009-08-25,542.5
817,2009-08-26,542.5
818,2009-08-27,542.5
819,2009-08-28,550.0
820,2009-08-31,550.0
821,2009-01-09,550.0
822,2009-02-09,550.0
823,2009-03-09,550.0
824,2009-04-09,535.0
825,2009-07-09,535.0
826,2009-08-09,535.0
827,2009-09-09,535.0
828,2009-10-09,535.0
829,2009-11-09,535.0
830,2009-09-14,535.0
831,2009-09-15,535.0
832,2009-09-16,535.0
833,2009-09-17,535.0
834,2009-09-18,520.0
835,2009-09-21,520.0
836,2009-09-22,520.0
837,2009-09-23,520.0
838,2009-09-24,520.0
839,2009-09-25,505.0
840,2009-09-28,505.0
841,2009-09-29,505.0
842,2009-09-30,505.0
843,2009-01-10,505.0
844,2009-02-10,470.0
845,2009-05-10,470.0
846,2009-06-10,470.0
847,2009-07-10,470.0
848,2009-08-10,470.0
849,2009-09-10,470.0
850,2009-12-10,470.0
851,2009-10-13,470.0
852,2009-10-14,470.0
853,2009-10-15,470.0
854,2009-10-16,470.0
855,2009-10-19,470.0
856,2009-10-20,470.0
857,2009-10-21,470.0
858,2009-10-22,470.0
859,2009-10-23,470.0
860,2009-10-26,470.0
861,2009-10-27,470.0
862,2009-10-28,470.0
863,2009-10-29,470.0
864,2009-10-30,490.0
865,2009-02-11,490.0
866,2009-03-11,490.0
867,2009-04-11,490.0
868,2009-05-11,490.0
869,2009-06-11,470.0
870,2009-09-11,470.0
871,2009-10-11,470.0
872,2009-11-11,470.0
873,2009-12-11,470.0
874,2009-11-13,500.0
875,2009-11-16,500.0
876,2009-11-17,500.0
877,2009-11-18,500.0
878,2009-11-19,500.0
879,2009-11-20,505.0
880,2009-11-23,505.0
881,2009-11-24,505.0
882,2009-11-25,505.0
883,2009-11-26,505.0
884,2009-11-27,510.0
885,2009-11-30,510.0
886,2009-01-12,510.0
887,2009-02-12,510.0
888,2009-03-12,510.0
889,2009-04-12,510.0
890,2009-07-12,510.0
891,2009-08-12,510.0
892,2009-09-12,510.0
893,2009-10-12,510.0
894,2009-11-12,515.0
895,2009-12-14,515.0
896,2009-12-15,515.0
897,2009-12-16,515.0
898,2009-12-17,515.0
899,2009-12-18,527.5
900,2009-12-21,527.5
901,2009-12-22,527.5
902,2009-12-23,527.5
903,2009-12-24,527.5
904,2009-12-25,527.5
905,2009-12-28,527.5
906,2009-12-29,527.5
907,2009-12-30,527.5
908,2009-12-31,527.5
909,2010-01-01,527.5
910,2010-04-01,527.5
911,2010-05-01,527.5
912,2010-06-01,527.5
913,2010-07-01,527.5
914,2010-08-01,552.5
915,2010-11-01,552.5
916,2010-12-01,552.5
917,2010-01-13,552.5
918,2010-01-14,552.5
919,2010-01-15,555.0
920,2010-01-18,555.0
921,2010-01-19,555.0
922,2010-01-20,555.0
923,2010-01-21,555.0
924,2010-01-22,550.0
925,2010-01-25,550.0
926,2010-01-26,550.0
927,2010-01-27,550.0
928,2010-01-28,550.0
929,2010-01-29,542.5
930,2010-01-02,542.5
931,2010-02-02,542.5
932,2010-03-02,542.5
933,2010-04-02,542.5
934,2010-05-02,535.0
935,2010-08-02,535.0
936,2010-09-02,535.0
937,2010-10-02,535.0
938,2010-11-02,535.0
939,2010-12-02,535.0
940,2010-02-15,535.0
941,2010-02-16,535.0
942,2010-02-17,535.0
943,2010-02-18,535.0
944,2010-02-19,535.0
945,2010-02-22,535.0
946,2010-02-23,535.0
947,2010-02-24,535.0
948,2010-02-25,535.0
949,2010-02-26,565.0
950,2010-01-03,565.0
951,2010-02-03,565.0
952,2010-03-03,565.0
953,2010-04-03,565.0
954,2010-05-03,582.5
955,2010-08-03,582.5
956,2010-09-03,582.5
957,2010-10-03,582.5
958,2010-11-03,582.5
959,2010-12-03,605.0
960,2010-03-15,605.0
961,2010-03-16,605.0
962,2010-03-17,605.0
963,2010-03-18,605.0
964,2010-03-19,635.0
965,2010-03-22,635.0
966,2010-03-23,635.0
967,2010-03-24,635.0
968,2010-03-25,635.0
969,2010-03-26,645.0
970,2010-03-29,645.0
971,2010-03-30,645.0
972,2010-03-31,645.0
973,2010-01-04,645.0
974,2010-02-04,645.0
975,2010-05-04,645.0
976,2010-06-04,645.0
977,2010-07-04,645.0
978,2010-08-04,645.0
979,2010-09-04,682.5
980,2010-12-04,682.5
981,2010-04-13,682.5
982,2010-04-14,682.5
983,2010-04-15,682.5
984,2010-04-16,695.0
985,2010-04-19,695.0
986,2010-04-20,695.0
987,2010-04-21,695.0
988,2010-04-22,695.0
989,2010-04-23,705.0
990,2010-04-26,705.0
991,2010-04-27,705.0
992,2010-04-28,705.0
993,2010-04-29,705.0
994,2010-04-30,705.0
995,2010-03-05,705.0
996,2010-04-05,705.0
